"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"F32H2.7",130.429027044657,1.9024244042056,1.16966497802184,1.62646949336127,0.10384981793736,0.295412408556439
"F46C5.2",30.0965293816253,-0.957887572079654,0.588945963475177,-1.62644390400008,0.103855257532513,0.295412408556439
"C43H8.1",397.382915228423,-0.411225730935753,0.252856146960956,-1.62632285541886,0.103880992203855,0.295412408556439
"C18G1.7",2.69595459342671,-2.40097333288177,1.47635085633042,-1.62628911859717,0.103888165483329,0.295412408556439
"T10B5.2",17.1695439869918,1.16068825493491,0.713721464083803,1.62624821214376,0.103896863731078,0.295412408556439
"F14F9.1",2.39514459063223,-2.29145250267263,1.40907187988331,-1.62621406003957,0.10390412619383,0.295412408556439
"F53B2.8",744.29608522094,-0.433649598630149,0.266707192260545,-1.62593889933992,0.103962653977911,0.29553226251264
"F34D10.2",3392.31748815722,-0.191620229909759,0.117880357103433,-1.6255484341774,0.104045752438392,0.295721914228533
"C25A1.10",9358.1297718824,0.31440971639105,0.193444563771528,1.62532205744685,0.104093953899905,0.295766763890535
"C25H3.16",8.88550253980958,2.17014850238448,1.33522075987382,1.62531063596522,0.104096386298801,0.295766763890535
"T27C5.18",11210.9763136298,-1.14903532822289,0.707028025467619,-1.62516235118535,0.104127970165163,0.295766763890535
"C47G2.3",1077.50865898766,-0.337214967503644,0.207504518018103,-1.62509698933025,0.104141894308414,0.295766763890535
"C30G4.4",76.8753403613094,0.619411309825817,0.381166983672414,1.62503925145352,0.104154195533405,0.295766763890535
