"","Common_Name","N2_1","N2_2","prg-1 disl-2_1","prg-1 disl-2_2","prg-1 disl-2_3","Fold_Change","padj"
"B0285.1","cdk-12",1639.82969275756,1590.75823191205,1702.39441401833,1761.03764191003,1332.29879670618,-1.01063248609474,0.917813078482301
"F33E2.3","clec-102",1.20152848446144,0,0.986002151043628,0,0,-1.61772937405862,NA
"T22D1.17","T22D1.17",2.18728911055191,5.22661989408273,0,7.33303742096672,2.75452936194634,-1.13673669184616,0.917813078482301
"ZC196.8","ZC196.8",1.20078395740874,0,0,0,0.975635802935041,-1.61562616896188,NA
"WBTransposon00000139","WBTransposon00000139",2.4183245812305,2.59095162815303,4.95639509214764,4.09210810857696,0,1.19885579737574,0.918087983314307
"F12F3.1","exp-2",59.281057595358,89.699835577883,80.1767940969083,59.9073749963895,92.0188287609949,1.02998223271268,0.918087983314307
"F56A4.10","F56A4.10",20.5763183180956,5.18948736486947,0,13.2949205471161,18.0049116681569,-1.23025786450456,0.918087983314307
"F46C8.1","F46C8.1",9.51147517404066,6.74242250959174,4.88620716026747,5.14165210923037,12.1463443474487,-1.09076433949675,0.91836756398324
"ZK177.3","ZK177.3",0,0.845830245180248,0.979314618918573,0,1.00282715728251,1.37569552557205,NA
"Y37D8A.23","unc-25",245.761669534676,301.944701989375,255.706672826482,275.160171094173,282.767278127935,-1.0149085052506,0.918465065811242
"W06G6.12","W06G6.12",1.19923345107828,0,0,0,0.980299540220876,-1.61124259020741,NA
"Y70C5B.1","Y70C5B.1",1.19923345107828,0,0,0,0.980299540220876,-1.61124259020741,NA
"Y106G6E.4","Y106G6E.4",119.190654884178,116.724573834874,120.455698126984,101.733455494993,138.390147704987,1.0201272218736,0.918531416465694
"T20F7.6","aakg-2",336.230494711438,449.261180300237,443.194148464851,383.603530885706,375.339608247379,1.01535711633037,0.918531416465694
"Y49C4A.2","srbc-38",0,0.857271864120461,0,0,0.968962501913732,-1.37099963587704,NA
"F47F6.1","lin-42",17.3498592322587,31.6914958833287,21.5295951886541,41.0889514899374,15.5856423282863,1.05228064820471,0.918755886234435
"C25G6.1","C25G6.1",8.19145743054851,7.41516898421787,6.74876173317357,7.22857402435409,7.52074074841968,-1.08658924300352,0.918901308748855
"Y23H5B.4","dmsr-2",30.2224281280067,34.5349476717746,31.7150775182444,41.9471575354503,19.9888121715116,-1.04346594386316,0.918998651415098
"T09F5.20","T09F5.20",0,0,0.550941060134879,0,0,1.60971828803931,NA
"C03E10.3","C03E10.3",18.0826469197422,18.0567740619761,19.7751514184101,13.3125235098405,18.2715940547599,-1.05421416738562,0.918998651415098
"T24D5.1","T24D5.1",2.40710458804291,0,2.96221114130013,0,1.93482103857862,1.39043007577798,NA
"ZC317.2","ZC317.2",4.65937074068411,5.72960364846593,8.64292175067639,2.06765134676951,3.27966606934517,-1.11015096156237,0.919252211330395
"Y43F8B.10","Y43F8B.10",1.19406397247409,0,0.980817691242101,0,0,-1.59547191421925,NA
"T17A3.12","T17A3.12",0,2.00150727152371,0,2.13308224053816,0,-1.36703612911754,NA
"WBTransposon00000160","WBTransposon00000160",0,1.72730108543535,0,2.04605405428848,0,-1.3323275201018,0.919624194006281
"F45H7.6","hecw-1",53.5197999082942,70.5676345650435,60.7699773615233,50.0270417201097,70.740559595481,-1.03088425921491,0.919624194006281
"C46F9.2","math-23",0,0.864538162308694,0,2.04557580502974,0,1.37597413344427,NA
"Y54F10AM.1","nhr-239",1.19988071035458,3.41603543921687,0,4.10222341334459,1.95670153561392,-1.17495066334744,0.919821980420717
"R11G11.5","srw-108",1.18984221015471,0,0,1.02810589434026,0,-1.58206496707808,NA
"C25E10.11","C25E10.11",0,1.59880258043516,0,1.03777963275759,2.3266959225585,1.32359975530346,NA
"C18G1.1","C18G1.1",14.2957622177292,15.2140649448947,20.5569212881846,11.3053391781088,15.0703025444905,1.0600183242272,0.920487157707711
"C47D12.6","tars-1",8990.74982121397,8423.72833711227,8990.15874796781,8599.83296358055,8382.31691625827,-1.00541734628372,0.920487157707711
"C08E3.9","fbxa-166",2.41589511134506,10.3485977465297,1.98088225284196,8.18693361185684,11.4549950692095,1.09541569316651,0.920487157707711
"K10H10.13","K10H10.13",0,0.842324472982949,0.976913949025545,0,0,-1.33531966183245,NA
"WBTransposon00000591","WBTransposon00000591",0,1.74283800277404,0.996368014400704,1.02090055880965,0,-1.35247371790635,NA
"D2030.4","D2030.4",915.77075757912,862.442678344241,864.546697014542,766.949048827246,1003.22391332203,-1.01223329771428,0.920924431984705
"Y5H2A.4","Y5H2A.4",2.42562362052914,0.867471718942174,0,5.10995235016429,0.940708318467577,1.2415188610255,0.920924431984705
"T27D12.6","T27D12.6",0,2.22102235367688,1.81531987771676,1.0487571627684,1.40398870330355,1.20057431091331,0.920924431984705
"C12D12.5","sox-4",41.8260341355807,59.4316002914883,56.9263953255148,37.9922792604273,53.6290277862098,-1.03166997667347,0.921058315843951
"C07D10.3","sre-3",4.82011787867219,0.85934759930288,0.988425528722266,4.096686829795,1.92613598863011,-1.18796320850255,0.921147013949482
"F09B12.5","F09B12.5",0,6.03699064518985,3.96188124260022,3.07006476027035,3.81784338271906,1.14020329782273,0.921184002112499
"Y37A1B.17","Y37A1B.17",987.942539334341,1181.31869938,1060.7844271002,1235.03809848676,999.667174171382,1.01108629434202,0.92142191577874
"C38C3.5","unc-60",1250.78907261547,1195.41059296259,1236.69169158646,1343.59993688247,1122.75453592261,1.0098453232066,0.921429242271192
"Y48B6A.1","Y48B6A.1",2733.91056501731,2594.79905001092,2769.01379402308,2834.64505204203,2446.39476703563,1.00738996732421,0.921442033611413
"ZK973.5","acr-6",1.21268253471175,4.33668008207223,4.96851665714718,1.02202759736927,3.76429112893293,1.1382916060998,0.921561333336902
"K07D4.2","K07D4.2",1.18939325779841,0,0,1.02821559986046,0,-1.58358075809588,NA
"F23B2.3","delm-1",0,0.868619237861802,0,1.02167559917474,0.937638293870329,1.32222346596105,0.921628917631325
"F53F4.1","F53F4.1",1.12913373923138,0,0,2.081988543377,0,1.3527379992987,NA
"ZK563.4","clc-3",43.8737222026674,56.12838933158,60.3835958036448,31.5956937405813,53.279891171945,-1.03667603991595,0.922023969365624
"Y45F10D.11","lact-9",340.696413444154,341.559791691542,288.855419138023,304.555089898114,413.860789145905,-1.01798689851051,0.922151071648879
"T03F1.3","pgk-1",2953.00335766945,2803.7276150042,3122.73261223604,2897.13794986702,2686.06014541063,1.0084806943963,0.922268650851698
"C09B9.1","C09B9.1",7.23990356352213,6.88825924153928,8.90591188615092,8.18981126937651,5.75003385549681,1.07843698492241,0.922273142935972
"Y67A10A.9","clc-8",127.595170310394,124.406414089563,121.442227468771,141.960909985801,106.480404210602,-1.02249239243816,0.922273142935972
"F56B3.7","ugt-52",26.6748120404013,43.3567742674472,33.7814441821592,33.7287198339562,33.8980286955374,-1.04562665841701,0.922273142935972
"C08E3.5","fbxa-162",3.59493325844752,7.67152544275704,7.87016475372158,1.02596965566376,9.83094661989095,1.08574784670586,0.922273142935972
"C25A1.4","sup-46",746.835044306239,717.064387927066,737.169253007825,797.682452549007,634.799399865201,-1.01198270631138,0.922434245771427
"R10F2.4","R10F2.4",2.36380663344782,3.34269697976205,6.80610775494879,2.0600384561036,1.034955648022,1.15354679075945,0.92251198551768
"F33D11.4","ceh-12",1.18588803804221,0,0,0,1.02196391531692,-1.57376807242082,NA
"F58F6.1","col-104",156.221850465913,202.849802244773,175.530345685975,144.534786295425,234.464538002923,1.0272301970556,0.92263459450896
"T05E11.6","pigk-1",663.726726897679,684.533012076953,727.255341395336,635.061513298455,642.269865001919,-1.00951025249763,0.922832419154345
"WBTransposon00000590","WBTransposon00000590",0,0.859785561982857,0.988717099526739,0,0,-1.37529850967718,NA
"F52F12.3","mom-4",295.823883763776,273.982157707681,244.402015791029,371.026166374937,253.368408550458,1.01684562541948,0.923224771858167
"R08A2.7","R08A2.7",10.4653718741291,9.7980168717328,11.5069399604669,13.445259155673,7.70279082366862,1.07817786830646,0.923248140951965
"F10A3.5","str-109",0,0.859218400979576,0,0,0.963432672231302,-1.37384994758995,NA
"F25F6.1","mltn-13",2.4312322139373,13.0563261439305,8.96147293330671,4.08471088528356,8.39572780804717,-1.1065852555216,0.923471274993099
"ZK380.5","ZK380.5",0,0.821619736311006,0,1.03317623327973,0,-1.28708388310326,0.923527252254262
"R134.1","gcy-3",1.21775023180345,7.8540741246918,5.98309925473574,5.10274902062021,4.63478147487321,1.11666029458476,0.923527252254262
"F38B6.3","F38B6.3",2.39243689050837,0.850242027556609,2.94694912444147,0,0.98946951082969,-1.19779902374237,0.923631865005124
"T28C12.2","T28C12.2",23.0139196404329,50.2189126905103,40.7016683378435,34.7627717548645,32.1334559651835,-1.03949670857828,0.92376028474989
"T24C2.1","ram-5",8.50467153561616,14.785293815065,12.9384313075793,6.12822691010161,13.0858684536632,-1.09332572109035,0.923888186904574
"C28C12.8","hlh-12",3.52564555628754,4.97354708463371,1.93523187706854,6.18940987379721,3.17181131607591,-1.13832551840833,0.923934443545849
"PAR2.3","aak-1",1194.9473854529,1072.80179007305,1148.8455833203,1100.68917237556,1169.2670037527,1.00747124717967,0.924356784554915
"C10E2.2","C10E2.2",42.4074818337653,52.8409471296436,36.7405400830494,56.2278884147351,46.256676648135,-1.03281363207281,0.924396837085746
"WBTransposon00000140","WBTransposon00000140",0,1.72730108543535,0,0,1.90217364680233,-1.38921400584707,NA
"F13G3.11","mrpl-13",552.954104476879,543.74094358148,508.193669262351,490.193460890891,627.148997191616,-1.01163855284478,0.924460348070675
"F56D1.5","dhs-5",154.589723668689,156.912883800395,132.699197659738,141.232875897886,184.354542347223,-1.01898874249973,0.924597666374556
"M03E7.2","M03E7.2",2.31687270872309,6.49661036724645,9.5582432740773,1.03518552704407,4.46501737778285,1.12306727962087,0.924597666374556
"R07B1.5","R07B1.5",1.17935989844775,0,0,0,1.04328271841845,-1.55564893045268,NA
"Y45F10A.5","nlp-17",32.2561733765737,41.3349357241119,42.4959984866357,22.970256841148,41.5515595698137,-1.03919644434637,0.924867626623868
"T27B2.1","dmsr-16",1.20458571124806,9.44775800859031,6.91683069261868,2.04858552676921,5.78621500001729,-1.1147382118784,0.924867626623868
"T03F7.6","T03F7.6",0,2.57604718027986,1.97596435683869,3.0730394467132,0,1.25671230952706,0.925063421136388
"T10B10.7","ocr-3",1.21594337091424,7.83690122345529,4.97971926984211,4.08432782974361,6.52364688550851,1.1094952781278,0.925063421136388
"Y74C10AL.2","Y74C10AL.2",406.475056518404,408.489401781877,434.437047672913,377.293951950179,426.222725765779,1.01279217285312,0.925411523838104
"F39E9.12","btb-18",1.21266377107228,4.33658161029069,2.98107127374555,1.02203298370524,5.64675420805106,1.12907314296721,0.925615860037785
"C14C6.12","C14C6.12",0,1.55638862184281,0,3.12532567180033,0,1.28371840599796,NA
"F25H9.1","lurp-2",0,0.861240211521116,0.98968367244458,0,0.957759088457677,1.33162604018341,NA
"ZC239.13","ZC239.13",4.73082495173912,6.2359022774329,12.6005057111741,1.05984958357101,2.62246521816338,-1.15427290450127,0.925892010414685
"C07A4.3","C07A4.3",9.53679336808298,8.46026672910913,5.87669356764272,7.19293838485416,16.0355893663095,1.0809150152867,0.925945537873831
"B0304.6","sra-33",1.20509102995115,8.59411506248563,1.97693618087318,6.14492931305103,8.66598945247396,1.09154051922525,0.925970787536366
"C23H4.6","C23H4.6",175.350320971917,238.609896153489,217.215786136039,215.053332279989,181.8864945343,-1.01751615583062,0.926029093397149
"F55F8.8","F55F8.8",1.19593063144259,2.54984059297127,0,4.1063422422143,0.990351601931128,-1.14294272234501,0.926091452093586
"F07B10.7","F07B10.7",0,5.80611703345761,1.52544820641024,4.22331903981352,1.48113257658985,-1.23383906635449,0.926245590664748
"Y18H1A.14","Y18H1A.14",1.21079239168153,10.3842577889382,3.96960938704364,4.09026802163591,8.51785295028477,-1.09075664272237,0.926441314197159
"F11A6.15","F11A6.15",4.41393830148412,4.53891138190052,11.0155382595687,0,4.00704789755806,1.13276645308744,0.926543751150784
"C25H3.5","flp-27",15.7066233720861,17.8292019647564,9.30372391937992,13.5500522630209,31.4654209654081,1.05620535391735,0.926683071212803
"WBTransposon00000369","WBTransposon00000369",0,0.822226025094077,0,0,2.16054918715137,1.53325950503121,NA
"Y39C12A.7","sre-15",2.4123630588037,3.44217804531756,3.95688701732336,2.04771149445388,1.91940674736073,-1.12097464858235,0.92683596062186
"T26E4.12","srd-27",0,0.85895432455088,0,1.02427510724326,0,-1.37179180448614,NA
"Y60A9.1","Y60A9.1",0,0.854639675304879,1.97056802034662,0,0,1.35629322470416,NA
"K02F6.4","K02F6.4",0,1.74577242169566,1.99464032467454,0,0,-1.35649142707788,NA
"F16B4.5","F16B4.5",0,10.8051365616929,8.93162342724966,2.53852116462342,6.84725378085649,1.10022928647708,0.928022310975268
"WBTransposon00000093","WBTransposon00000093",14.6138427972308,4.36374464144242,25.9280110270558,0,5.56058235102256,1.11814325774136,0.928022310975268
"R05D8.3","srh-56",0,0.860432074685682,1.9782940794125,0,0,1.35045140051389,NA
"F54E4.3","F54E4.3",120.087996409961,174.430782465573,149.803999922421,133.287641405569,153.129734544966,-1.02009657173418,0.928090678801745
"ZC266.1","ZC266.1",1.1667220856035,7.3837838834012,6.73169986268874,3.10026524050595,2.17303349730935,-1.1032747445974,0.928171553741157
"C02D4.2","ser-2",18.2979123849689,22.7287088050495,23.0053611413164,18.2692581376801,17.7779324599937,-1.049262448677,0.928171553741157
"T27C10.2","srt-62",2.40942968486412,0.859021066592185,2.96462392120344,1.02425757400701,0,-1.20569332806249,0.928475597468629
"C04E12.11","arrd-20",4.736583579161,1.67588875361437,0,4.11795389605104,4.11047315092503,-1.15293030646806,0.928515494746867
"C38D9.1","fbxa-171",0,0.863257156589739,0,0,1.90433814239745,1.30708324158506,NA
"R09E12.8","srbc-60",0,1.71322335737636,0,0,1.94170646782642,-1.35579713112448,NA
"W03H9.1","W03H9.1",4.86568274051875,13.0690555334594,7.97017120133516,12.2513033266495,9.30626238202043,1.06845549837596,0.929086183690381
"F07B10.2","str-116",0,2.58229479434183,0.98936817514371,2.04759470742845,0,-1.31189024908655,NA
"C48G7.3","rin-1",1895.20975788902,1696.33036692875,1673.67513972666,1986.58522788157,1672.78750763836,-1.00960714486203,0.929373715348749
"F08F8.8","gos-28",430.739994356602,425.265435889851,431.322828418233,458.818328524927,408.295062921164,1.01132341083367,0.929653333180434
"M199.9","M199.9",66.9607044585875,99.0886407542884,104.219660237503,53.3914291738024,85.6817417603633,-1.02906673860247,0.929762048819654
"F53F1.2","F53F1.2",1563.93509981738,1688.82557231731,1627.629138341,1482.76276713019,1734.44287842558,-1.00778904388034,0.929762048819654
"C16H3.1","ncs-7",3.57853694142063,5.92751878166113,4.89984631650379,3.08212743149177,4.99946913192452,-1.10954708268149,0.929762048819654
"T06C12.4","fbxa-197",277.716943068969,268.906639400433,276.240149431561,323.426285147844,233.258555828287,1.01566687722367,0.929845435226612
"C25D7.12","C25D7.12",2.38139861416959,0.844599543822094,2.93541838855139,1.02791303750559,0,-1.18610260067699,0.930108002030786
"F29G9.4","fos-1",129.286202536959,163.934456056676,132.771409045107,180.621165425883,137.364729968073,1.01838767977669,0.930108002030786
"F59B1.7","srx-41",0,5.15684974973222,6.91957240624276,0,0,-1.16048039513106,0.930108002030786
"B0507.9","B0507.9",5.99505492987189,2.55933635248782,5.90553915440298,1.02578655614276,6.86684322059854,1.10353840301062,0.930108002030786
"T14G11.1","T14G11.1",70.9006859806835,48.7866612993758,62.1259088663845,50.2284009111762,70.0474968307488,1.02707361745446,0.930108002030786
"F10G2.9","nhr-263",1.12770044982413,0,0,0,1.23482407731343,-1.38317383628861,NA
"F42A6.5","F42A6.5",1.13925108603782,0,0.94235243801031,0,0,-1.42763648314795,NA
"T21B4.5","srh-68",0,0.860260551261029,0,0,0.960499360980766,-1.37396424959932,NA
"R10D12.14","sao-1",671.42576224047,590.530493380863,542.916507103889,803.63064487814,518.428161663994,-1.01415935403067,0.930233593977466
"C13A10.2","C13A10.2",13.9369380556059,13.0411714268596,12.4531107286306,8.27648420860742,22.1092598832675,1.05524010757578,0.930453469666465
"W04G5.6","kin-23",0,2.58818605281246,1.98133955936916,2.04654860083431,0.953627064703808,1.23583314196912,0.930493330009493
"T03E6.3","nhr-271",0,0.860318113384727,0.989071294605098,1.02391565749103,0,1.37161015851163,NA
"F48C5.1","igeg-2",19.2014140706964,14.521791159665,17.7300701328407,14.3570144428489,20.532264167088,1.04948704394515,0.930639291599359
"C01G8.9","let-526",1609.77142616483,1681.75092807387,1498.07391091886,2086.38221103115,1419.57858498746,1.01322481648501,0.931118164532496
"F46F5.15","F46F5.15",1.18588803804221,0,0.975113967247848,1.02908766158446,0,1.25679327787439,0.931126780300777
"F26F2.5","F26F2.5",1.10348457537103,0,0,0,1.33568263251935,-1.25471155326509,NA
"K11B4.1","mrps-27",1647.33344577377,1550.01425541556,1721.25967465512,1503.71190110568,1600.01938538532,1.00700869435475,0.931283382140998
"F35C12.2","ncx-4",65.6431529273016,111.039723903466,96.4687842841514,83.562132003223,93.3922854152059,1.0214283013016,0.931505632936559
"C46C2.7","C46C2.7",86.5673517571247,74.1185264411296,78.5081430337892,64.9280560250465,93.0598041235553,-1.02065059612729,0.931505632936559
"C07G1.1","svh-1",3.60057228543518,12.8149291499637,7.88059928897409,8.20379179749676,7.81935613591505,-1.06651487494726,0.931505632936559
"K07F5.15","K07F5.15",114.832678303975,100.052437972441,113.950667374332,105.805254216805,106.049380434934,1.01750069336508,0.93159306353742
"F47D2.1","srt-19",0,2.57953915171087,0,1.02404026998773,3.84665137994945,1.21073275827374,0.93159306353742
"F31E3.6","F31E3.6",200.57258918969,186.09597967169,216.273698025008,185.002739731832,167.662770919134,-1.01639407971532,0.931611254232205
"C06A5.10","C06A5.10",4.42110005386581,6.06626302875446,5.51480061441459,6.27271315558736,2.65599550451586,-1.08141593833505,0.931639576405859
"Y76G2A.2","Y76G2A.2",4.42110005386581,6.06626302875446,5.51480061441459,6.27271315558736,2.65599550451586,-1.08141593833505,0.931639576405859
"F02C12.4","irld-2",1.20397999438459,8.58258984832447,2.96309901660459,3.07337225540814,10.6276487729389,1.09996071054376,0.931693619329879
"F23D12.6","fipr-3",22.7612534228003,30.0778086869451,37.6618958594681,16.6282454236524,28.6458139429371,1.04233698426519,0.931693619329879
